[0, 5, 5, 24, 39, 52, 56, 61, 76, 83]
[0, 6, 10, 18, 15, 31, 36, 37, 39, 46]
[0, 15, 28, 28, 39, 36, 44, 54, 61, 69]
[0, 15, 18, 35, 37, 49, 65, 71, 85, 103]
[0, 17, 31, 28, 44, 47, 61, 59, 60, 72]
[0, 14, 25, 41, 59, 77, 96, 96, 104, 122]
[0, 4, 18, 37, 41, 48, 48, 49, 54, 50]
[0, 9, 11, 15, 27, 32, 40, 48, 53, 56]
[0, 9, 21, 19, 30, 48, 61, 71, 90, 108]
[0, 2, 20, 23, 35, 41, 54, 65, 73, 84]
[0, 13, 23, 41, 43, 52, 52, 57, 66, 69]
[0, 0, 13, 26, 33, 33, 47, 51, 66, 65]
[0, 14, 18, 23, 36, 50, 50, 62, 61, 76]
[0, 2, 15, 25, 23, 39, 48, 53, 69, 85]
[0, 14, 25, 38, 49, 59, 76, 78, 88, 105]
[0, 10, 19, 21, 23, 41, 48, 47, 57, 56]
[0, 5, 23, 32, 49, 49, 56, 60, 64, 75]
[0, 1, 13, 18, 34, 48, 64, 65, 73, 89]
[0, 13, 20, 27, 31, 44, 59, 65, 64, 73]
[0, 1, 12, 28, 44, 47, 46, 53, 60, 71]
[0, 2, 12, 26, 37, 48, 56, 73, 79, 92]
[0, 1, -1, 17, 33, 33, 52, 57, 76, 78]
[0, 14, 19, 29, 29, 33, 49, 59, 62, 76]
[0, 11, 12, 16, 18, 27, 41, 54, 53, 54]
[0, -1, 15, 22, 28, 44, 57, 58, 73, 77]
[0, 17, 36, 46, 54, 54, 64, 72, 74, 84]
[0, 14, 18, 37, 40, 50, 63, 63, 66, 77]
[0, -1, 5, 13, 26, 33, 43, 55, 62, 81]
[0, 17, 29, 37, 54, 57, 67, 78, 85, 99]
[0, -2, 16, 22, 33, 46, 57, 71, 83, 99]
[0, 0, 11, 13, 20, 24, 33, 39, 57, 57]
[0, 14, 30, 35, 49, 50, 68, 69, 77, 81]
[0, -1, 14, 19, 19, 30, 41, 57, 70, 83]
[0, 12, 20, 23, 38, 49, 57, 74, 90, 90]
[0, 4, 19, 19, 20, 21, 28, 32, 38, 40]
[0, 13, 18, 26, 42, 60, 71, 82, 86, 98]
[0, 12, 20, 32, 44, 45, 55, 69, 76, 85]
[0, 12, 20, 29, 32, 39, 40, 41, 53, 63]
[0, 17, 16, 15, 18, 30, 45, 50, 58, 60]
[0, 7, 24, 35, 40, 45, 50, 66, 69, 81]
[0, 8, 14, 33, 49, 57, 62, 76, 90, 102]
[0, 3, 19, 27, 38, 42, 55, 70, 87, 100]
[0, 3, 21, 39, 43, 53, 62, 62, 65, 76]
[0, 14, 14, 12, 15, 15, 15, 24, 42, 55]
[0, 1, 15, 15, 17, 36, 36, 39, 46, 55]
[0, 16, 31, 48, 65, 66, 66, 81, 99, 111]
[0, 5, 6, 6, 20, 33, 38, 43, 53, 61]
[0, 16, 25, 33, 41, 40, 51, 55, 62, 70]
[0, 14, 21, 22, 33, 40, 50, 58, 61, 79]
[0, 2, 18, 29, 40, 53, 66, 70, 87, 99]
[0, 9, 27, 29, 29, 30, 46, 45, 62, 71]
